source,city,postcode,type,price,surface,rooms,furnished,latitude,longitude,postType
Kamernet,diemen,1112PR, - Room ," € 700,-  Utilities incl. ",11 m2,,Furnished,52.332567,4.958627,Rent
Kamernet,diemen,1111NN, - Room ," € 550,-  Utilities incl. ",12 m2,,Furnished,52.343762,4.968574,Rent
Kamernet,zaandam,1504HJ, - Room ," € 395,-  ",10 m2,,Unfurnished,52.43745,4.851133,Rent
Kamernet,zaandam,1502GL, - Room ," € 650,-  Utilities incl. ",7 m2,,Furnished,52.444497,4.823486,Rent
Kamernet,zaandam,1507EC, - Apartment ," € 1700,-  ",90 m2, - 2 bedrooms ,Furnished,52.441477,4.810903,Rent
Kamernet,zaandam,1507XA, - Room ," € 600,-  Utilities incl. ",11 m2,,Furnished,52.449731,4.798631,Rent
Kamernet,zaandam,1505TK, - Room ," € 420,-  ",36 m2,,Unfurnished,52.432135,4.83902,Rent
Kamernet,zaandam,1505CB, - Room ," € 625,-  Utilities incl. ",14 m2,,Furnished,52.434853,4.838757,Rent
Kamernet,zaandam,1506TX, - Room ," € 800,-  Utilities incl. ",20 m2,,Unfurnished,52.438113,4.817393,Rent
Kamernet,zaandam,1506CM, - Room ," € 1000,-  Utilities incl. ",18 m2,,Furnished,52.440035,4.821082,Rent
Kamernet,haarlem,2022EB, - Room ," € 750,-  ",10 m2,,Furnished,52.399347,4.651372,Rent
Kamernet,haarlem,2022XR, - Studio ," € 635,-  Utilities incl. ",25 m2,,Unfurnished,52.39658,4.64371,Rent
Kamernet,haarlem,2014CP, - Room ," € 400,-  Utilities incl. ",16 m2,,Furnished,52.375284,4.612444,Rent
Kamernet,haarlem,2014RK, - Apartment ," € 800,-  ",45 m2, - 1 bedroom ,Unfurnished,52.375595,4.61474,Rent
Kamernet,haarlem,2032EA, - Apartment ," € 2400,-  ",120 m2, - 3 bedrooms ,Unfurnished,52.380689,4.647953,Rent
Kamernet,haarlem,2021JC, - Room ," € 800,-  ",15 m2,,Unfurnished,52.394612,4.641772,Rent
Kamernet,haarlem,2031CD, - Room ," € 520,-  ",16 m2,,Furnished,52.386964,4.656993,Rent
Kamernet,haarlem,2012VD, - Room ," € 650,-  Utilities incl. ",18 m2,,Furnished,52.375367,4.639144,Rent
Kamernet,haarlem,2013GE, - Room ," € 775,-  Utilities incl. ",8 m2,,Furnished,52.383105,4.628154,Rent
Kamernet,haarlem,2013ZJ, - Room ," € 800,-  Utilities incl. ",11 m2,,Furnished,52.377475,4.62319,Rent
Kamernet,haarlem,2013ZJ, - Room ," € 850,-  Utilities incl. ",11 m2,,Furnished,52.377475,4.62319,Rent
Kamernet,haarlem,2022EB, - Room ," € 775,-  ",9 m2,,Unfurnished,52.399347,4.651372,Rent
Kamernet,haarlem,2022AA, - Room ," € 650,-  Utilities incl. ",16 m2,,Unfurnished,52.396854,4.642941,Rent
Kamernet,haarlem,2032LM, - Apartment ," € 1550,-  Utilities incl. ",45 m2, - 1 bedroom ,Unfurnished,52.380112,4.653783,Rent
Kamernet,haarlem,2011SN, - Room ," € 550,-  Utilities incl. ",20 m2,,Uncarpeted,52.380713,4.635265,Rent
Kamernet,haarlem,2036RJ, - Room ," € 767,-  Utilities incl. ",12 m2,,Unfurnished,52.352251,4.653766,Rent
Kamernet,haarlem,2013BL, - Room ," € 470,-  ",18 m2,,Uncarpeted,52.386647,4.628915,Rent
Kamernet,haarlem,2034AD, - Apartment ," € 1000,-  Utilities incl. ",80 m2, - 3 bedrooms ,Furnished,52.365101,4.644579,Rent
Kamernet,haarlem,2034LJ, - Room ," € 600,-  Utilities incl. ",12 m2,,Furnished,52.366374,4.646382,Rent
Kamernet,haarlem,2011GT, - Apartment ," € 1850,-  Utilities incl. ",75 m2, - 1 bedroom ,Unfurnished,52.380183,4.632367,Rent
Kamernet,haarlem,2021HM, - Apartment ," € 1495,-  Utilities incl. ",70 m2, - 1 bedroom ,Unfurnished,52.390792,4.640861,Rent
Kamernet,weesp,1382HK, - Room ," € 500,-  Utilities incl. ",96 m2,,Furnished,52.31564,5.028963,Rent
Funda,amsterdam,1077 BA Amsterdam,House,"€ 6,000 p/mo.",184 m²,8 rooms,,,,Rent
Funda,amsterdam,1017 LB Amsterdam,House,"€ 12,500 p/mo.",355 m²,10 rooms,,,,Rent
Funda,amsterdam,1016 BC Amsterdam,House,"€ 4,200 p/mo.",148 m²,5 rooms,,,,Rent
Funda,amsterdam,1087 KA Amsterdam,House,"€ 5,750 p/mo.",240 m²,5 rooms,,,,Rent
Funda,amsterdam,1087 MN Amsterdam,House,"€ 3,250 p/mo.",205 m²,5 rooms,,,,Rent
Funda,amsterdam,1054 GZ Amsterdam,House,"€ 9,750 p/mo.",350 m²,10 rooms,,,,Rent
Funda,amsterdam,1069 KE Amsterdam,House,"€ 2,300 p/mo.",146 m²,6 rooms,,,,Rent
Funda,amsterdam,1033 NT Amsterdam,House,"€ 1,500 p/mo.",50 m²,3 rooms,,,,Rent
Funda,amsterdam,1017 WP Amsterdam,House,"€ 2,250 p/mo.",80 m²,4 rooms,,,,Rent
Funda,amsterdam,1075 CK Amsterdam,House,"€ 4,500 p/mo.",234 m²,5 rooms,,,,Rent
Funda,amsterdam,1087 AX Amsterdam,House,"€ 2,500 p/mo.",120 m²,4 rooms,,,,Rent
Funda,amsterdam,1015 BL Amsterdam,House,"€ 1,650 p/mo.",50 m²,1 room,,,,Rent
Funda,amsterdam,1075 AJ Amsterdam,House,"€ 15,000 p/mo.",520 m²,13 rooms,,,,Rent
Funda,amsterdam,1017 EA Amsterdam,House,"€ 4,000 p/mo.",143 m²,5 rooms,,,,Rent
Funda,amsterdam,1034 KV Amsterdam,House,"€ 1,600 p/mo.",110 m²,5 rooms,,,,Rent
Funda,amsterdam,1021 BM Amsterdam,House,"€ 3,500 p/mo.",180 m²,7 rooms,,,,Rent
Funda,amsterdam,1015 RG Amsterdam,House,"€ 3,495 p/mo.",110 m²,4 rooms,,,,Rent
Funda,amsterdam,1016 KE Amsterdam,House,"€ 5,000 p/mo.",138 m²,6 rooms,,,,Rent
Funda,amsterdam,1036 KD Amsterdam,House,"€ 4,500 p/mo.",200 m²,10 rooms,,,,Rent
Funda,amsterdam,1019 XA Amsterdam,House,"€ 1,620 p/mo.",97 m²,4 rooms,,,,Rent
Funda,amsterdam,1032 ED Amsterdam,House,"€ 2,200 p/mo.",116 m²,4 rooms,,,,Rent
Funda,amsterdam,1087 VV Amsterdam,House,"€ 1,865 p/mo.",96 m²,5 rooms,,,,Rent
Funda,amsterdam,1025 MS Amsterdam,House,"€ 2,650 p/mo.",126 m²,5 rooms,,,,Rent
Funda,amsterdam,1060 RJ Amsterdam,House,"€ 3,000 p/mo.",140 m²,5 rooms,,,,Rent
Funda,amsterdam,1017 NA Amsterdam,House,"€ 6,500 p/mo.",309 m²,7 rooms,,,,Rent
Funda,amsterdam,1082 BB Amsterdam,House,"€ 2,450 p/mo.",110 m²,4 rooms,,,,Rent
Funda,amsterdam,1019 JV Amsterdam,House,"€ 2,750 p/mo.",137 m²,5 rooms,,,,Rent
Funda,amsterdam,1019 XA Amsterdam,House,"€ 1,825 p/mo.",123 m²,3 rooms,,,,Rent
Funda,amsterdam,1069 NE Amsterdam,House,"€ 1,064 p/mo.",98 m²,5 rooms,,,,Rent
Funda,amsterdam,1011 PW Amsterdam,House,"€ 5,500 p/mo.",125 m²,4 rooms,,,,Rent
Funda,amsterdam,1016 HH Amsterdam,House,"€ 9,500 p/mo.",240 m²,7 rooms,,,,Rent
Funda,amsterdam,1104 MM Amsterdam,House,"€ 1,457 p/mo.",103 m²,5 rooms,,,,Rent
Funda,amsterdam,1087 JJ Amsterdam,House,"€ 1,495 p/mo.",106 m²,4 rooms,,,,Rent
Funda,amsterdam,1064 AB Amsterdam,House,"€ 2,195 p/mo.",118 m²,5 rooms,,,,Rent
Funda,amsterdam,1014 ZG Amsterdam,House,"€ 1,195 p/mo.",75 m²,2 rooms,,,,Rent
Funda,amsterdam,1106 HA Amsterdam,House,"€ 1,550 p/mo.",112 m²,5 rooms,,,,Rent
Funda,amsterdam,1103 MK Amsterdam,House,"€ 1,595 p/mo.",115 m²,5 rooms,,,,Rent
Funda,amsterdam,1081 HA Amsterdam,House,"€ 4,500 p/mo.",200 m²,6 rooms,,,,Rent
Funda,amsterdam,1054 LR Amsterdam,House,"€ 5,250 p/mo.",146 m²,5 rooms,,,,Rent
Funda,amsterdam,1066 WK Amsterdam,House,"€ 1,950 p/mo.",127 m²,7 rooms,,,,Rent
Funda,amsterdam,1066 DE Amsterdam,House,"€ 4,000 p/mo.",220 m²,5 rooms,,,,Rent
Funda,amsterdam,1022 LK Amsterdam,House,"€ 3,000 p/mo.",150 m²,7 rooms,,,,Rent
Funda,amsterdam,1054 GE Amsterdam,House,"€ 9,250 p/mo.",388 m²,7 rooms,,,,Rent
Funda,amsterdam,1015 PK Amsterdam,House,"€ 3,500 p/mo.",145 m²,5 rooms,,,,Rent
Funda,amsterdam,1077 DT Amsterdam,House,"€ 7,500 p/mo.",270 m²,11 rooms,,,,Rent
Funda,amsterdam,1016 BX Amsterdam,House,"€ 4,950 p/mo.",240 m²,10 rooms,,,,Rent
Funda,amsterdam,1051 AM Amsterdam,House,"€ 1,800 p/mo.",55 m²,2 rooms,,,,Rent
Funda,amsterdam,1018 ZL Amsterdam,House,"€ 6,000 p/mo.",395 m²,8 rooms,,,,Rent
Funda,amsterdam,1061 ME Amsterdam,House,"€ 1,550 p/mo.",115 m²,4 rooms,,,,Rent
Funda,amsterdam,1071 HG Amsterdam,House,"€ 7,500 p/mo.",287 m²,11 rooms,,,,Rent
Funda,amsterdam,1019 RK Amsterdam,House,"From € 1,810 to 2,500 p/mo.",144 - 188 m²,,,,,Rent
Funda,amsterdam,1103 DS Amsterdam,House,From € 880 to 885 p/mo.,103 m²,4 rooms,,,,Rent
Funda,amsterdam,1104 MM Amsterdam,House,"From € 1,600 to 1,640 p/mo.",123 m²,4 rooms,,,,Rent
Funda,amsterdam,1068 MS Amsterdam,House,"€ 2,250 p/mo.",133 m²,5 rooms,,,,Rent
Funda,amsterdam,1103 PP Amsterdam,House,"€ 2,500 p/mo.",150 m²,5 rooms,,,,Rent
Funda,amsterdam,1072 MK Amsterdam,House,"€ 2,300 p/mo.",81 m²,3 rooms,,,,Rent
Funda,amsterdam,1106 WS Amsterdam,House,"€ 1,850 p/mo.",75 m²,4 rooms,,,,Rent
Funda,amsterdam,1071 LJ Amsterdam,Appartment,"€ 2,850 p/mo.",72 m²,4 rooms,,,,Rent
Funda,amsterdam,1082 MS Amsterdam,Appartment,"€ 5,000 p/mo.",175 m²,4 rooms,,,,Rent
Funda,amsterdam,1082 GM Amsterdam,Appartment,"€ 4,350 p/mo.",204 m²,3 rooms,,,,Rent
Funda,amsterdam,1031 HX Amsterdam,Appartment,"€ 1,550 p/mo.",69 m²,3 rooms,,,,Rent
Funda,amsterdam,1031 HX Amsterdam,Appartment,"€ 1,747 p/mo.",90 m²,2 rooms,,,,Rent
Funda,amsterdam,1018 SX Amsterdam,Appartment,"€ 2,750 p/mo.",90 m²,3 rooms,,,,Rent
Funda,amsterdam,1054 ZA Amsterdam,Appartment,"€ 1,650 p/mo.",52 m²,2 rooms,,,,Rent
Funda,amsterdam,1019 RR Amsterdam,Appartment,"€ 3,750 p/mo.",140 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 KZ Amsterdam,Appartment,"€ 1,850 p/mo.",84 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 KZ Amsterdam,Appartment,"€ 1,850 p/mo.",80 m²,3 rooms,,,,Rent
Funda,amsterdam,1086 VA Amsterdam,Appartment,€ 975 p/mo.,40 m²,1 room,,,,Rent
Funda,amsterdam,1021 LK Amsterdam,Appartment,"€ 1,800 p/mo.",49 m²,2 rooms,,,,Rent
Funda,amsterdam,1018 MP Amsterdam,Appartment,"€ 3,000 p/mo.",92 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 KZ Amsterdam,Appartment,"€ 1,650 p/mo.",78 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 KZ Amsterdam,Appartment,"€ 1,875 p/mo.",79 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 KZ Amsterdam,Appartment,"€ 1,700 p/mo.",74 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 KZ Amsterdam,Appartment,"€ 1,800 p/mo.",82 m²,3 rooms,,,,Rent
Funda,amsterdam,1031 HX Amsterdam,Appartment,"€ 1,550 p/mo.",62 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 TN Amsterdam,Appartment,"€ 1,535 p/mo.",81 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 TN Amsterdam,Appartment,"€ 1,205 p/mo.",55 m²,2 rooms,,,,Rent
Funda,amsterdam,1018 DH Amsterdam,Appartment,"€ 1,495 p/mo.",82 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 TN Amsterdam,Appartment,"€ 1,405 p/mo.",68 m²,2 rooms,,,,Rent
Funda,amsterdam,1071 AK Amsterdam,Appartment,"€ 2,550 p/mo.",89 m²,2 rooms,,,,Rent
Funda,amsterdam,1094 NP Amsterdam,Appartment,"€ 1,800 p/mo.",72 m²,3 rooms,,,,Rent
Funda,amsterdam,1071 GG Amsterdam,Appartment,"€ 4,250 p/mo.",121 m²,4 rooms,,,,Rent
Funda,amsterdam,1013 MM Amsterdam,Appartment,"€ 4,750 p/mo.",207 m²,5 rooms,,,,Rent
Funda,amsterdam,1075 KK Amsterdam,Appartment,"€ 7,500 p/mo.",207 m²,3 rooms,,,,Rent
Funda,amsterdam,1015 RW Amsterdam,Appartment,"€ 2,175 p/mo.",46 m²,2 rooms,,,,Rent
Funda,amsterdam,1071 WR Amsterdam,Appartment,"€ 1,900 p/mo.",66 m²,2 rooms,,,,Rent
Funda,amsterdam,1031 KE Amsterdam,Appartment,"€ 1,850 p/mo.",67 m²,2 rooms,,,,Rent
Funda,amsterdam,1018 LC Amsterdam,Appartment,"€ 3,316 p/mo.",87 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 LC Amsterdam,Appartment,"€ 3,366 p/mo.",87 m²,3 rooms,,,,Rent
Funda,amsterdam,1031 KG Amsterdam,Appartment,"€ 1,815 p/mo.",93 m²,4 rooms,,,,Rent
Funda,amsterdam,1031 KG Amsterdam,Appartment,"€ 2,220 p/mo.",122 m²,3 rooms,,,,Rent
Funda,amsterdam,1013 SR Amsterdam,Appartment,"€ 8,500 p/mo.",335 m²,8 rooms,,,,Rent
Funda,amsterdam,1012 VE Amsterdam,Appartment,"€ 1,700 p/mo.",27 m²,2 rooms,,,,Rent
Funda,amsterdam,1077 NL Amsterdam,Appartment,"€ 4,950 p/mo.",164 m²,7 rooms,,,,Rent
Funda,amsterdam,1012 VE Amsterdam,Appartment,"€ 2,100 p/mo.",41 m²,3 rooms,,,,Rent
Funda,amsterdam,1017 GP Amsterdam,Appartment,"€ 4,100 p/mo.",129 m²,4 rooms,,,,Rent
Funda,amsterdam,1055 DD Amsterdam,Appartment,"€ 1,800 p/mo.",58 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 LG Amsterdam,Appartment,"€ 1,400 p/mo.",51 m²,2 rooms,,,,Rent
Funda,amsterdam,1087 EH Amsterdam,Appartment,"€ 1,800 p/mo.",85 m²,3 rooms,,,,Rent
Funda,amsterdam,1068 VM Amsterdam,Appartment,"€ 1,850 p/mo.",97 m²,3 rooms,,,,Rent
Funda,amsterdam,1011 JH Amsterdam,Appartment,"€ 3,500 p/mo.",107 m²,4 rooms,,,,Rent
Funda,amsterdam,1013 RJ Amsterdam,Appartment,"€ 1,750 p/mo.",78 m²,3 rooms,,,,Rent
Funda,amsterdam,1015 XN Amsterdam,Appartment,"€ 1,950 p/mo.",67 m²,3 rooms,,,,Rent
Funda,amsterdam,1064 CR Amsterdam,Appartment,"€ 1,800 p/mo.",78 m²,3 rooms,,,,Rent
Funda,amsterdam,1017 BA Amsterdam,Appartment,"€ 1,625 p/mo.",35 m²,2 rooms,,,,Rent
Funda,amsterdam,1096 GG Amsterdam,Appartment,"€ 1,550 p/mo.",54 m²,2 rooms,,,,Rent
Funda,amsterdam,1011 MG Amsterdam,Appartment,"€ 4,500 p/mo.",162 m²,3 rooms,,,,Rent
Funda,amsterdam,1073 TS Amsterdam,Appartment,"€ 2,000 p/mo.",61 m²,3 rooms,,,,Rent
Funda,amsterdam,1083 XD Amsterdam,Appartment,€ 745 p/mo.,14 m²,1 room,,,,Rent
Funda,amsterdam,1077 KP Amsterdam,Appartment,"€ 3,000 p/mo.",111 m²,5 rooms,,,,Rent
Funda,amsterdam,1076 PX Amsterdam,Appartment,"€ 1,900 p/mo.",72 m²,3 rooms,,,,Rent
Funda,amsterdam,1102 SW Amsterdam,Appartment,"€ 1,550 p/mo.",50 m²,2 rooms,,,,Rent
Funda,amsterdam,1057 VG Amsterdam,Appartment,"€ 1,950 p/mo.",59 m²,3 rooms,,,,Rent
Funda,amsterdam,1062 ER Amsterdam,Appartment,"€ 1,600 p/mo.",76 m²,2 rooms,,,,Rent
Funda,amsterdam,1025 ZD Amsterdam,Appartment,"€ 1,450 p/mo.",77 m²,3 rooms,,,,Rent
Funda,amsterdam,1072 SX Amsterdam,Appartment,"€ 1,600 p/mo.",41 m²,2 rooms,,,,Rent
Funda,amsterdam,1058 NH Amsterdam,Appartment,"€ 2,000 p/mo.",89 m²,3 rooms,,,,Rent
Funda,amsterdam,1102 ST Amsterdam,Appartment,"€ 2,500 p/mo.",103 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 DT Amsterdam,Appartment,"€ 1,700 p/mo.",76 m²,4 rooms,,,,Rent
Funda,amsterdam,1013 VJ Amsterdam,Appartment,"€ 1,600 p/mo.",80 m²,3 rooms,,,,Rent
Funda,amsterdam,1058 SK Amsterdam,Appartment,"€ 2,100 p/mo.",55 m²,3 rooms,,,,Rent
Funda,amsterdam,1082 EP Amsterdam,Appartment,"€ 2,650 p/mo.",120 m²,6 rooms,,,,Rent
Funda,amsterdam,1018 TB Amsterdam,Appartment,"€ 2,750 p/mo.",120 m²,4 rooms,,,,Rent
Funda,amsterdam,1096 GD Amsterdam,Appartment,"€ 2,200 p/mo.",98 m²,3 rooms,,,,Rent
Funda,amsterdam,1057 BH Amsterdam,Appartment,"€ 2,600 p/mo.",90 m²,3 rooms,,,,Rent
Funda,amsterdam,1015 SV Amsterdam,Appartment,"€ 2,250 p/mo.",71 m²,3 rooms,,,,Rent
Funda,amsterdam,1019 VK Amsterdam,Appartment,"€ 3,000 p/mo.",122 m²,4 rooms,,,,Rent
Funda,amsterdam,1051 KX Amsterdam,Appartment,"€ 1,800 p/mo.",51 m²,3 rooms,,,,Rent
Funda,amsterdam,1019 AG Amsterdam,Appartment,"€ 2,750 p/mo.",103 m²,4 rooms,,,,Rent
Funda,amsterdam,1025 DZ Amsterdam,Appartment,"€ 2,750 p/mo.",130 m²,4 rooms,,,,Rent
Funda,amsterdam,1096 DS Amsterdam,Appartment,"€ 3,950 p/mo.",126 m²,4 rooms,,,,Rent
Funda,amsterdam,1094 JZ Amsterdam,Appartment,"€ 1,850 p/mo.",52 m²,3 rooms,,,,Rent
Funda,amsterdam,1053 BG Amsterdam,Appartment,"€ 3,500 p/mo.",133 m²,5 rooms,,,,Rent
Funda,amsterdam,1032 LL Amsterdam,Appartment,"€ 2,950 p/mo.",134 m²,4 rooms,,,,Rent
Funda,amsterdam,1077 BP Amsterdam,Appartment,"€ 4,850 p/mo.",150 m²,4 rooms,,,,Rent
Funda,amsterdam,1098 BP Amsterdam,Appartment,"€ 3,500 p/mo.",125 m²,4 rooms,,,,Rent
Funda,amsterdam,1072 LC Amsterdam,Appartment,"€ 2,750 p/mo.",86 m²,3 rooms,,,,Rent
Funda,amsterdam,1093 ED Amsterdam,Appartment,"€ 2,700 p/mo.",63 m²,2 rooms,,,,Rent
Funda,amsterdam,1092 AM Amsterdam,Appartment,"€ 3,750 p/mo.",135 m²,5 rooms,,,,Rent
Funda,amsterdam,1083 DA Amsterdam,Appartment,"€ 2,500 p/mo.",131 m²,4 rooms,,,,Rent
Funda,amsterdam,1078 AC Amsterdam,Appartment,"€ 2,950 p/mo.",90 m²,5 rooms,,,,Rent
Funda,amsterdam,1017 CD Amsterdam,Appartment,"€ 5,650 p/mo.",127 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 DE Amsterdam,Appartment,"€ 3,650 p/mo.",147 m²,4 rooms,,,,Rent
Funda,amsterdam,1033 RD Amsterdam,Appartment,"€ 3,250 p/mo.",115 m²,3 rooms,,,,Rent
Funda,amsterdam,1033 WW Amsterdam,Appartment,"€ 1,459 p/mo.",67 m²,3 rooms,,,,Rent
Funda,amsterdam,1079 RH Amsterdam,Appartment,"€ 2,695 p/mo.",125 m²,3 rooms,,,,Rent
Funda,amsterdam,1076 DT Amsterdam,Appartment,"€ 1,418 p/mo.",82 m²,3 rooms,,,,Rent
Funda,amsterdam,1078 DN Amsterdam,Appartment,"€ 2,900 p/mo.",104 m²,4 rooms,,,,Rent
Funda,amsterdam,1083 KD Amsterdam,Appartment,"€ 7,500 p/mo.",195 m²,4 rooms,,,,Rent
Funda,amsterdam,1074 GZ Amsterdam,Appartment,"€ 1,750 p/mo.",42 m²,3 rooms,,,,Rent
Funda,amsterdam,1016 AD Amsterdam,Appartment,"€ 2,000 p/mo.",89 m²,2 rooms,,,,Rent
Funda,amsterdam,1079 LX Amsterdam,Appartment,"€ 2,350 p/mo.",70 m²,3 rooms,,,,Rent
Funda,amsterdam,1078 NT Amsterdam,Appartment,"€ 2,550 p/mo.",101 m²,5 rooms,,,,Rent
Funda,amsterdam,1108 GZ Amsterdam,Appartment,"€ 1,850 p/mo.",103 m²,5 rooms,,,,Rent
Funda,amsterdam,1091 BS Amsterdam,Appartment,"€ 3,450 p/mo.",150 m²,4 rooms,,,,Rent
Funda,amsterdam,1075 CP Amsterdam,Appartment,"€ 2,500 p/mo.",131 m²,4 rooms,,,,Rent
Funda,amsterdam,1078 MT Amsterdam,Appartment,"€ 2,450 p/mo.",87 m²,3 rooms,,,,Rent
Funda,amsterdam,1091 CW Amsterdam,Appartment,"€ 1,850 p/mo.",60 m²,3 rooms,,,,Rent
Funda,amsterdam,1015 DT Amsterdam,Appartment,"€ 2,500 p/mo.",65 m²,2 rooms,,,,Rent
Funda,amsterdam,1015 HB Amsterdam,Appartment,"€ 3,500 p/mo.",100 m²,2 rooms,,,,Rent
Funda,amsterdam,1082 GM Amsterdam,Appartment,"€ 1,950 p/mo.",101 m²,3 rooms,,,,Rent
Funda,amsterdam,1013 SZ Amsterdam,Appartment,"€ 1,575 p/mo.",55 m²,2 rooms,,,,Rent
Funda,amsterdam,1059 VS Amsterdam,Appartment,"€ 1,650 p/mo.",50 m²,2 rooms,,,,Rent
Funda,amsterdam,1018 MX Amsterdam,Appartment,"€ 1,650 p/mo.",80 m²,3 rooms,,,,Rent
Funda,amsterdam,1071 PG Amsterdam,Appartment,"€ 4,000 p/mo.",186 m²,7 rooms,,,,Rent
Funda,amsterdam,1087 KN Amsterdam,Appartment,"€ 1,695 p/mo.",81 m²,3 rooms,,,,Rent
Funda,amsterdam,1031 KB Amsterdam,Appartment,"€ 1,720 p/mo.",94 m²,3 rooms,,,,Rent
Funda,amsterdam,1058 GZ Amsterdam,Appartment,"€ 1,750 p/mo.",60 m²,3 rooms,,,,Rent
Funda,amsterdam,1011 LE Amsterdam,Appartment,"€ 2,650 p/mo.",66 m²,5 rooms,,,,Rent
Funda,amsterdam,1015 AD Amsterdam,Appartment,"€ 3,250 p/mo.",114 m²,3 rooms,,,,Rent
Funda,amsterdam,1091 TJ Amsterdam,Appartment,"€ 3,250 p/mo.",117 m²,4 rooms,,,,Rent
Funda,amsterdam,1018 BT Amsterdam,Appartment,"€ 1,550 p/mo.",60 m²,2 rooms,,,,Rent
Funda,amsterdam,1061 DL Amsterdam,Appartment,"€ 1,750 p/mo.",59 m²,3 rooms,,,,Rent
Funda,amsterdam,1015 MV Amsterdam,Appartment,"€ 1,775 p/mo.",68 m²,3 rooms,,,,Rent
Funda,amsterdam,1071 JH Amsterdam,Appartment,"€ 4,850 p/mo.",142 m²,4 rooms,,,,Rent
Funda,amsterdam,1016 HV Amsterdam,Appartment,"€ 3,250 p/mo.",120 m²,4 rooms,,,,Rent
Funda,amsterdam,1016 CG Amsterdam,Appartment,"€ 2,000 p/mo.",80 m²,3 rooms,,,,Rent
Funda,amsterdam,1073 VW Amsterdam,Appartment,"€ 2,700 p/mo.",74 m²,2 rooms,,,,Rent
Funda,amsterdam,1078 XB Amsterdam,Appartment,"€ 1,900 p/mo.",75 m²,3 rooms,,,,Rent
Funda,amsterdam,1102 TD Amsterdam,Appartment,"€ 1,400 p/mo.",46 m²,2 rooms,,,,Rent
Funda,amsterdam,1018 KA Amsterdam,Appartment,"€ 2,450 p/mo.",104 m²,4 rooms,,,,Rent
Funda,amsterdam,1018 GJ Amsterdam,Appartment,"€ 1,845 p/mo.",65 m²,3 rooms,,,,Rent
Funda,amsterdam,1017 BM Amsterdam,Appartment,"€ 3,000 p/mo.",97 m²,3 rooms,,,,Rent
Funda,amsterdam,1097 ZW Amsterdam,Appartment,"€ 1,750 p/mo.",51 m²,3 rooms,,,,Rent
Funda,amsterdam,1083 JR Amsterdam,Appartment,"€ 1,850 p/mo.",85 m²,3 rooms,,,,Rent
Funda,amsterdam,1098 XA Amsterdam,Appartment,"€ 2,650 p/mo.",128 m²,5 rooms,,,,Rent
Funda,amsterdam,1016 AH Amsterdam,Appartment,"€ 3,500 p/mo.",150 m²,5 rooms,,,,Rent
Funda,amsterdam,1078 HE Amsterdam,Appartment,"€ 2,600 p/mo.",101 m²,4 rooms,,,,Rent
Funda,amsterdam,1017 RX Amsterdam,Appartment,"€ 2,395 p/mo.",70 m²,2 rooms,,,,Rent
Funda,amsterdam,1071 ZS Amsterdam,Appartment,"€ 4,500 p/mo.",122 m²,7 rooms,,,,Rent
Funda,amsterdam,1077 KG Amsterdam,Appartment,"€ 4,950 p/mo.",131 m²,5 rooms,,,,Rent
Funda,amsterdam,1063 MD Amsterdam,Appartment,"€ 1,899 p/mo.",105 m²,5 rooms,,,,Rent
Funda,amsterdam,1012 RM Amsterdam,Appartment,"€ 1,999 p/mo.",76 m²,3 rooms,,,,Rent
Funda,amsterdam,1018 WK Amsterdam,Appartment,"€ 2,800 p/mo.",78 m²,4 rooms,,,,Rent
Funda,amsterdam,1066 LH Amsterdam,Appartment,"€ 1,502 p/mo.",133 m²,4 rooms,,,,Rent
Funda,amsterdam,1072 VC Amsterdam,Appartment,"€ 6,500 p/mo.",150 m²,6 rooms,,,,Rent
Funda,amsterdam,1066 LH Amsterdam,Appartment,€ 982 p/mo.,49 m²,2 rooms,,,,Rent
Funda,amsterdam,1015 TH Amsterdam,Appartment,"€ 2,450 p/mo.",75 m²,3 rooms,,,,Rent
Funda,amsterdam,1082 RC Amsterdam,Appartment,"€ 1,750 p/mo.",83 m²,3 rooms,,,,Rent
Funda,amsterdam,1016 PL Amsterdam,Appartment,"€ 3,600 p/mo.",120 m²,4 rooms,,,,Rent
Funda,amsterdam,1016 VX Amsterdam,Appartment,"€ 7,500 p/mo.",178 m²,2 rooms,,,,Rent
Funda,amsterdam,1016 EJ Amsterdam,Appartment,"€ 9,750 p/mo.",300 m²,5 rooms,,,,Rent
Funda,amsterdam,1013 NJ Amsterdam,Appartment,"€ 2,150 p/mo.",90 m²,2 rooms,,,,Rent
Funda,amsterdam,1014 ZL Amsterdam,Appartment,"€ 2,600 p/mo.",110 m²,3 rooms,,,,Rent
Funda,amsterdam,1071 JD Amsterdam,Appartment,"€ 3,950 p/mo.",150 m²,4 rooms,,,,Rent
