source,postType,city,location,title,price,surface,rooms,furnished,url,scrape_date,post_code
Pararius,Buy,amsterdam,1016 PM Amsterdam (Jordaan),Appartement Laurierstraat 26 H,€ 975.000 k.k.,103 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/294110ad/laurierstraat,2024-12-07,1016 PM
Pararius,Buy,amsterdam,1013 WL Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Appartement Oostzaanstraat 32,€ 335.000 k.k.,37 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/335c6eec/oostzaanstraat,2024-12-07,1013 WL
Pararius,Buy,amsterdam,1078 VL Amsterdam (Scheldebuurt),Appartement Niersstraat 28,€ 775.000 k.k.,87 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/89e1e7a6/niersstraat,2024-12-07,1078 VL
Pararius,Buy,amsterdam,1087 EH Amsterdam (IJburg-West),Appartement Erich Salomonstraat 150,€ 539.000 k.k.,81 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/2e0a8631/erich-salomonstraat,2024-12-07,1087 EH
Pararius,Buy,amsterdam,1013 BD Amsterdam (Houthavens),Appartement Haparandaweg 826,€ 270.000 k.k.,26 m²,1 kamer,,https://www.pararius.nl/appartement-te-koop/amsterdam/29a2dced/haparandaweg,2024-12-07,1013 BD
Pararius,Buy,amsterdam,1072 CM Amsterdam (Oude Pijp),Appartement Albert Cuypstraat 59 1,€ 750.000 k.k.,88 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/d9c4688a/albert-cuypstraat,2024-12-07,1072 CM
Pararius,Buy,amsterdam,1092 HA Amsterdam (Transvaalbuurt),Appartement Transvaalstraat 11 1,€ 385.000 k.k.,38 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/caec6b24/transvaalstraat,2024-12-07,1092 HA
Pararius,Buy,amsterdam,1096 DE Amsterdam (Omval/Overamstel),Appartement Dijkmeerlaan 355,€ 600.000 k.k.,68 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/524946c8/dijkmeerlaan,2024-12-07,1096 DE
Pararius,Buy,amsterdam,1011 AX Amsterdam (Nieuwmarkt/Lastage),Appartement Buiten Bantammerstraat 7 1,€ 895.000 k.k.,100 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/4781a32b/buiten-bantammerstraat,2024-12-07,1011 AX
Pararius,Buy,amsterdam,1061 AH Amsterdam (Overtoomse Veld),Appartement Karel Klinkenbergstraat 1 E,€ 750.000 k.k.,107 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/21aa3028/karel-klinkenbergstraat,2024-12-07,1061 AH
Pararius,Buy,amsterdam,1056 KB Amsterdam (Geuzenbuurt),Appartement Geuzenstraat 61 1,€ 415.000 k.k.,49 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/bfee8b0a/geuzenstraat,2024-12-07,1056 KB
Pararius,Buy,amsterdam,1055 XX Amsterdam (Landlust),Appartement Kijkduinstraat 137 2,€ 395.000 k.k.,48 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/b4c7040b/kijkduinstraat,2024-12-07,1055 XX
Pararius,Buy,amsterdam,1072 EL Amsterdam (Oude Pijp),Appartement Govert Flinckstraat 104 A,€ 389.000 k.k.,43 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/77d26dea/govert-flinckstraat,2024-12-07,1072 EL
Pararius,Buy,amsterdam,1016 TA Amsterdam (Jordaan),Appartement Groenmarktkade 37,€ 1.700.000 k.k.,140 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/de278b4b/groenmarktkade,2024-12-07,1016 TA
Pararius,Buy,amsterdam,1025 HL Amsterdam (Buikslotermeer),Appartement Het Hoogt 440,€ 335.000 k.k.,55 m²,1 kamer,,https://www.pararius.nl/appartement-te-koop/amsterdam/67e4a694/het-hoogt,2024-12-07,1025 HL
Pararius,Buy,amsterdam,1060 NK Amsterdam (De Aker),Appartement Akersingel 93,€ 425.000 k.k.,93 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f89af7c9/akersingel,2024-12-07,1060 NK
Pararius,Buy,amsterdam,1011 NC Amsterdam (Nieuwmarkt/Lastage),Appartement Valkenburgerstraat 186 L,€ 990.000 k.k.,120 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/abe57bd0/valkenburgerstraat,2024-12-07,1011 NC
Pararius,Buy,amsterdam,1075 TX Amsterdam (Schinkelbuurt),Appartement Eerste Schinkelstraat 4 3,€ 750.000 k.k.,92 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/091372cd/eerste-schinkelstraat,2024-12-07,1075 TX
Pararius,Buy,amsterdam,1019 VT Amsterdam (Indische Buurt-Oost),Appartement Vluchtladderstraat 25,€ 445.000 k.k.,54 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ab68431e/vluchtladderstraat,2024-12-07,1019 VT
Pararius,Buy,amsterdam,1072 SM Amsterdam (Nieuwe Pijp),Appartement Van Ostadestraat 21 3V,€ 325.000 k.k.,33 m²,1 kamer,,https://www.pararius.nl/appartement-te-koop/amsterdam/da1e0dd3/van-ostadestraat,2024-12-07,1072 SM
Pararius,Buy,amsterdam,1013 GM Amsterdam (Haarlemmerbuurt),Appartement Haarlemmer Houttuinen 45 E,€ 315.000 k.k.,34 m²,1 kamer,,https://www.pararius.nl/appartement-te-koop/amsterdam/f8ab42fd/haarlemmer-houttuinen,2024-12-07,1013 GM
Pararius,Buy,amsterdam,1065 ST Amsterdam (Slotervaart-Zuid),Appartement Theodorus Majofskistraat 37 H,€ 425.000 k.k.,76 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/244dfa2c/theodorus-majofskistraat,2024-12-07,1065 ST
Pararius,Buy,amsterdam,1079 TH Amsterdam (Rijnbuurt),Appartement Eemsstraat 26 H,€ 695.000 k.k.,78 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/07d99cf3/eemsstraat,2024-12-07,1079 TH
Pararius,Buy,amsterdam,1083 AP Amsterdam (Buitenveldert-Oost),Appartement Van Boshuizenstraat 3,€ 300.000 k.k.,43 m²,1 kamer,,https://www.pararius.nl/appartement-te-koop/amsterdam/9ada59e4/van-boshuizenstraat,2024-12-07,1083 AP
Pararius,Buy,amsterdam,1093 TP Amsterdam (Dapperbuurt),Appartement Commelinstraat 205,€ 485.000 k.k.,60 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e738753f/commelinstraat,2024-12-07,1093 TP
Pararius,Buy,amsterdam,1054 VH Amsterdam (Overtoomse Sluis),Appartement Brederodestraat 124 H,€ 550.000 k.k.,61 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/064a846c/brederodestraat,2024-12-07,1054 VH
Pararius,Buy,amsterdam,1058 NN Amsterdam (Hoofddorppleinbuurt),Appartement Heemstedestraat 46 3,€ 450.000 k.k.,54 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ae9d178a/heemstedestraat,2024-12-07,1058 NN
Pararius,Buy,amsterdam,1056 KB Amsterdam (Geuzenbuurt),Appartement Geuzenstraat 81 1,€ 400.000 k.k.,48 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/72600ac7/geuzenstraat,2024-12-07,1056 KB
Pararius,Buy,amsterdam,1091 GT Amsterdam (Weesperzijde),Appartement Eerste Oosterparkstraat 35 3A,€ 450.000 k.k.,50 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/00b437ad/eerste-oosterparkstraat,2024-12-07,1091 GT
Pararius,Buy,amsterdam,1103 LC Amsterdam (Geerdinkhof/Kantershof),Appartement Groenhoven 169,€ 325.000 k.k.,108 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/05d827a2/groenhoven,2024-12-07,1103 LC
Pararius,Buy,amsterdam,1058 CE Amsterdam (Westindische Buurt),Appartement Van Walbeeckstraat 3 1,€ 498.000 k.k.,60 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/81a95189/van-walbeeckstraat,2024-12-07,1058 CE
Pararius,Buy,amsterdam,1018 WA Amsterdam (Oostelijke Eilanden/Kadijken),Appartement Jacob Burggraafstraat 140,€ 750.000 k.k.,100 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/56fe7e2a/jacob-burggraafstraat,2024-12-07,1018 WA
Pararius,Buy,amsterdam,1018 BE Amsterdam (Oostelijke Eilanden/Kadijken),Appartement Hoogte Kadijk 67 C,€ 475.000 k.k.,54 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/08d28f53/hoogte-kadijk,2024-12-07,1018 BE
Pararius,Buy,amsterdam,1097 ES Amsterdam (Frankendael),Appartement Pasteurstraat 43,€ 900.000 k.k.,102 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/1e9da4fb/pasteurstraat,2024-12-07,1097 ES
Pararius,Buy,amsterdam,1060 SH Amsterdam (De Aker),Appartement Dinarpromenade 18,€ 390.000 k.k.,68 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/8e48f660/dinarpromenade,2024-12-07,1060 SH
Pararius,Buy,amsterdam,1067 JR Amsterdam (Geuzenveld),Appartement Lambertus Zijlplein 97,€ 450.000 k.k.,100 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/7e3594a6/lambertus-zijlplein,2024-12-07,1067 JR
Pararius,Buy,amsterdam,1019 HD Amsterdam (Oostelijk Havengebied),Appartement Veembroederhof 59,€ 1.250.000 k.k.,157 m²,5 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/733ca03a/veembroederhof,2024-12-07,1019 HD
Pararius,Buy,amsterdam,1013 RW Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Appartement Zaanstraat 55,€ 550.000 k.k.,79 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f20af48a/zaanstraat,2024-12-07,1013 RW
Pararius,Buy,amsterdam,1013 SV Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Appartement Spaarndammerstraat 18 H,€ 350.000 k.k.,38 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/1aa7667a/spaarndammerstraat,2024-12-07,1013 SV
Pararius,Buy,amsterdam,1058 HB Amsterdam (Westindische Buurt),Appartement Antillenstraat 28 2,€ 550.000 k.k.,59 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/b26873d1/antillenstraat,2024-12-07,1058 HB
Pararius,Buy,amsterdam,1097 EP Amsterdam (Frankendael),Appartement Van 't Hofflaan 16 E,€ 495.000 k.k.,49 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ff0b17a2/van-t-hofflaan,2024-12-07,1097 EP
Pararius,Buy,amsterdam,1069 ES Amsterdam (De Punt),Appartement Dijkgraafplein 271,€ 385.000 k.k.,99 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/4585cdd1/dijkgraafplein,2024-12-07,1069 ES
Pararius,Buy,amsterdam,1093 GB Amsterdam (Dapperbuurt),Appartement Eerste Van Swindenstraat 199,€ 395.000 k.k.,46 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f5251818/eerste-van-swindenstraat,2024-12-07,1093 GB
Pararius,Buy,amsterdam,1073 BW Amsterdam (Oude Pijp),Appartement Govert Flinckstraat 229 2V,€ 375.000 k.k.,42 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/a00a79db/govert-flinckstraat,2024-12-07,1073 BW
Pararius,Buy,amsterdam,1057 WE Amsterdam (Hoofdweg e.o.),Appartement Marco Polostraat 65 H,€ 435.000 k.k.,51 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/79fb46aa/marco-polostraat,2024-12-07,1057 WE
Pararius,Buy,amsterdam,1061 EA Amsterdam (De Kolenkit),Appartement Akbarstraat 22 D,€ 425.000 k.k.,59 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/accb40a5/akbarstraat,2024-12-07,1061 EA
Pararius,Buy,amsterdam,1079 XM Amsterdam (Rijnbuurt),Appartement Moerdijkstraat 39 1,€ 400.000 k.k.,48 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/b4a248c0/moerdijkstraat,2024-12-07,1079 XM
Pararius,Buy,amsterdam,1091 LC Amsterdam (Transvaalbuurt),Appartement Krugerstraat 19 A,€ 450.000 k.k.,50 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/b42ee759/krugerstraat,2024-12-07,1091 LC
Pararius,Buy,amsterdam,1072 CJ Amsterdam (Oude Pijp),Appartement Saenredamstraat 50 1,€ 645.000 k.k.,66 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/331799e2/saenredamstraat,2024-12-07,1072 CJ
Pararius,Buy,amsterdam,1072 LJ Amsterdam (Oude Pijp),Appartement Ferdinand Bolstraat 6 B,€ 500.000 k.k.,53 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/594f4cd8/ferdinand-bolstraat,2024-12-07,1072 LJ
Pararius,Buy,amsterdam,1017 VM Amsterdam (De Weteringschans),Appartement Utrechtsestraat 127 B,€ 1.195.000 k.k.,150 m²,6 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/d70f79b8/utrechtsestraat,2024-12-07,1017 VM
Pararius,Buy,amsterdam,1063 KT Amsterdam (Slotermeer-West),Appartement Cornelis van Vollenhovenstraat 40,€ 325.000 k.k.,80 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/5cf9a45f/cornelis-van-vollenhovenstraat,2024-12-07,1063 KT
Pararius,Buy,amsterdam,1067 MT Amsterdam (Geuzenveld),Appartement Jan van Duivenvoordestraat 193,€ 425.000 k.k.,90 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/d4c36fb5/jan-van-duivenvoordestraat,2024-12-07,1067 MT
Pararius,Buy,amsterdam,1055 RZ Amsterdam (Landlust),Appartement Nieuwpoortstraat 86 D 10,€ 650.000 k.k.,82 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/c0d9ae0e/nieuwpoortstraat,2024-12-07,1055 RZ
Pararius,Buy,amsterdam,1072 JA Amsterdam (Nieuwe Pijp),Appartement Cornelis Trooststraat 27 2,€ 515.000 k.k.,55 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/a98a1bd9/cornelis-trooststraat,2024-12-07,1072 JA
Pararius,Buy,amsterdam,1056 KA Amsterdam (Geuzenbuurt),Appartement Geuzenstraat 31 2,€ 425.000 k.k.,49 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/9f4f0f23/geuzenstraat,2024-12-07,1056 KA
Pararius,Buy,amsterdam,1074 XA Amsterdam (Nieuwe Pijp),Appartement Van Ostadestraat 362 3,€ 500.000 k.k.,66 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/48e53008/van-ostadestraat,2024-12-07,1074 XA
Pararius,Buy,amsterdam,1093 NH Amsterdam (Dapperbuurt),Appartement Waldenlaan 69,€ 650.000 k.k.,81 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/92b3eef1/waldenlaan,2024-12-07,1093 NH
Pararius,Buy,amsterdam,1074 AG Amsterdam (Nieuwe Pijp),Appartement Van Woustraat 107 2,€ 500.000 k.k.,61 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/b1a65550/van-woustraat,2024-12-07,1074 AG
Pararius,Buy,amsterdam,1031 KE Amsterdam (Noordelijke IJ-oevers-West),Appartement Sausalitolaan 18,€ 575.000 k.k.,73 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/540d5846/sausalitolaan,2024-12-07,1031 KE
Pararius,Buy,amsterdam,1107 RB Amsterdam (Reigersbos),Appartement Tielstraat 70,€ 265.000 k.k.,61 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/9e1cb69f/tielstraat,2024-12-07,1107 RB
Pararius,Buy,amsterdam,1079 AR Amsterdam (Scheldebuurt),Appartement Rooseveltlaan 203 1,€ 785.000 k.k.,109 m²,5 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/88b85af3/rooseveltlaan,2024-12-07,1079 AR
Pararius,Buy,amsterdam,1051 KA Amsterdam (Staatsliedenbuurt),Appartement Van Bossestraat 38 2,€ 350.000 k.k.,37 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/3ea3b6c3/van-bossestraat,2024-12-07,1051 KA
Pararius,Buy,amsterdam,1054 TX Amsterdam (Overtoomse Sluis),Appartement Rhijnvis Feithstraat 14 3,€ 435.000 k.k.,45 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/da21973f/rhijnvis-feithstraat,2024-12-07,1054 TX
Pararius,Buy,amsterdam,1013 HS Amsterdam (Haarlemmerbuurt),Appartement Haarlemmerplein 16 A,€ 800.000 k.k.,110 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/a1c44c53/haarlemmerplein,2024-12-07,1013 HS
Pararius,Buy,amsterdam,1079 KP Amsterdam (Rijnbuurt),Appartement Kromme-Mijdrechtstraat 39 2,€ 399.000 k.k.,49 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/b634d5ec/kromme-mijdrechtstraat,2024-12-07,1079 KP
Pararius,Buy,amsterdam,1103 JW Amsterdam (Ganzenhoef e.o.),Appartement Bijlmerdreef 1220,€ 325.000 k.k.,80 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ae29b4a9/bijlmerdreef,2024-12-07,1103 JW
Pararius,Buy,amsterdam,1011 CM Amsterdam (Nieuwmarkt/Lastage),Appartement Nieuwe Jonkerstraat 22,€ 995.000 k.k.,131 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/9d7f1732/nieuwe-jonkerstraat,2024-12-07,1011 CM
Pararius,Buy,amsterdam,1064 EB Amsterdam (Slotermeer-Zuidoost),Appartement Burgemeester Hogguerstraat 791 H,€ 350.000 k.k.,50 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f27f5982/burgemeester-hogguerstraat,2024-12-07,1064 EB
Pararius,Buy,amsterdam,1074 CR Amsterdam (Oude Pijp),Appartement Tweede Jan Steenstraat 70 2,€ 700.000 k.k.,87 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/0a10ec0d/tweede-jan-steenstraat,2024-12-07,1074 CR
Pararius,Buy,amsterdam,1034 CB Amsterdam (Banne Buiksloot),Appartement Treilerhof 54,€ 315.000 k.k.,76 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/9cb8331c/treilerhof,2024-12-07,1034 CB
Pararius,Buy,amsterdam,1055 PV Amsterdam (Landlust),Appartement Willem de Zwijgerlaan 243 E,€ 435.000 k.k.,52 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/8bf421b9/willem-de-zwijgerlaan,2024-12-07,1055 PV
Pararius,Buy,amsterdam,1102 NB Amsterdam (H-buurt),Appartement Haardstee 32,€ 390.000 k.k.,91 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/13288a42/haardstee,2024-12-07,1102 NB
Pararius,Buy,amsterdam,1094 XW Amsterdam (Indische Buurt-West),Appartement Riouwstraat 74,€ 575.000 k.k.,75 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/5e160bc2/riouwstraat,2024-12-07,1094 XW
Pararius,Buy,amsterdam,1013 WJ Amsterdam (Spaarndammerbuurt/Zeeheldenbuurt),Appartement Oostzaanstraat 259,€ 850.000 k.k.,117 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f179c017/oostzaanstraat,2024-12-07,1013 WJ
Pararius,Buy,amsterdam,1016 HM Amsterdam (Grachtengordel-West),Appartement Prinsengracht 407 D,€ 375.000 k.k.,38 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/c31723cd/prinsengracht,2024-12-07,1016 HM
Pararius,Buy,amsterdam,1069 RT Amsterdam (Osdorp-Midden),Appartement Klaas Katerstraat 162,€ 625.000 k.k.,123 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/5748bf61/klaas-katerstraat,2024-12-07,1069 RT
Pararius,Buy,amsterdam,1056 EA Amsterdam (Van Galenbuurt),Appartement Admiralengracht 277 2,€ 795.000 k.k.,93 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/96001d0e/admiralengracht,2024-12-07,1056 EA
Pararius,Buy,amsterdam,1016 EJ Amsterdam (Grachtengordel-West),Appartement Keizersgracht 351 B,€ 998.000 k.k.,122 m²,4 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ecaf68e2/keizersgracht,2024-12-07,1016 EJ
Pararius,Buy,amsterdam,1079 BS Amsterdam (Rijnbuurt),Appartement Uiterwaardenstraat 59 2,€ 450.000 k.k.,56 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/8e05efae/uiterwaardenstraat,2024-12-07,1079 BS
Pararius,Buy,amsterdam,1052 KX Amsterdam (Frederik Hendrikbuurt),Appartement Hugo de Grootplein 20 3,€ 495.000 k.k.,60 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/4ff19664/hugo-de-grootplein,2024-12-07,1052 KX
Pararius,Buy,amsterdam,1058 XV Amsterdam (Westindische Buurt),Appartement Crynssenstraat 61 2,€ 475.000 k.k.,59 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ef79baf5/crynssenstraat,2024-12-07,1058 XV
Pararius,Buy,amsterdam,1095 CC Amsterdam (Indische Buurt-Oost),Appartement Javastraat 161 D,€ 375.000 k.k.,47 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/9f17afa1/javastraat,2024-12-07,1095 CC
Pararius,Buy,amsterdam,1095 ER Amsterdam (Indische Buurt-Oost),Appartement Bataviastraat 73 A,€ 625.000 k.k.,74 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/dff3a68a/bataviastraat,2024-12-07,1095 ER
Pararius,Buy,amsterdam,1091 GC Amsterdam (Oosterparkbuurt),Appartement Mauritskade 14 L,€ 425.000 k.k.,52 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ffe94b8b/mauritskade,2024-12-07,1091 GC
Pararius,Buy,amsterdam,1056 CM Amsterdam (Van Galenbuurt),Appartement Hoofdweg 323 2,€ 450.000 k.k.,57 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/4b20e761/hoofdweg,2024-12-07,1056 CM
Pararius,Buy,amsterdam,1019 CN Amsterdam (Oostelijk Havengebied),Appartement Veelaan 49,€ 375.000 k.k.,38 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/63dd52ca/veelaan,2024-12-07,1019 CN
Pararius,Buy,amsterdam,1055 ME Amsterdam (Landlust),Appartement Admiraal De Ruijterweg 429 3,€ 425.000 k.k.,73 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/d8eb6a76/admiraal-de-ruijterweg,2024-12-07,1055 ME
Pararius,Buy,amsterdam,1054 TX Amsterdam (Overtoomse Sluis),Appartement Rhijnvis Feithstraat 6 2,€ 465.000 k.k.,44 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f9e7953e/rhijnvis-feithstraat,2024-12-07,1054 TX
Pararius,Buy,amsterdam,1012 XW Amsterdam (Burgwallen-Nieuwe Zijde),Appartement 't Hol 14,€ 800.000 k.k.,93 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/e3933866/t-hol,2024-12-07,1012 XW
Pararius,Buy,amsterdam,1052 KC Amsterdam (Frederik Hendrikbuurt),Appartement Van Oldenbarneveldtstraat 52 N,€ 950.000 k.k.,104 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/6bf21ec2/van-oldenbarneveldtstraat,2024-12-07,1052 KC
Pararius,Buy,amsterdam,1051 JZ Amsterdam (Staatsliedenbuurt),Appartement Van Bossestraat 34 3,€ 500.000 k.k.,58 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/5ba6aa6a/van-bossestraat,2024-12-07,1051 JZ
Pararius,Buy,amsterdam,1034 DN Amsterdam (Banne Buiksloot),Appartement Banneplein 139,€ 750.000 k.k.,130 m²,5 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/5397546b/banneplein,2024-12-07,1034 DN
Pararius,Buy,amsterdam,1053 KV Amsterdam (Da Costabuurt),Appartement Bilderdijkstraat 52 C,€ 550.000 k.k.,68 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/ad8b4c7d/bilderdijkstraat,2024-12-07,1053 KV
Pararius,Buy,amsterdam,1019 KL Amsterdam (Oostelijk Havengebied),Appartement Borneolaan 362,€ 395.000 k.k.,58 m²,2 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/f00257d6/borneolaan,2024-12-07,1019 KL
Pararius,Buy,amsterdam,1016 TL Amsterdam (Jordaan),Appartement Marnixstraat 214 D,€ 495.000 k.k.,53 m²,3 kamers,,https://www.pararius.nl/appartement-te-koop/amsterdam/74bc1105/marnixstraat,2024-12-07,1016 TL
