url,title,post_type,postcode,wijk,wijk_code,buurt,buurt_code,price,rooms,surface,furnished
https://www.pararius.nl/apartment-for-rent/amsterdam/1d1cfbd4/middenweg,Flat Middenweg,Rent,1097 BR,Frankendael,WK0363MM,Don Bosco,BU0363MM03,4950,4,153,
https://www.pararius.nl/apartment-for-rent/amsterdam/1d1cfbd4/middenweg,Flat Middenweg,Rent,1097 BR,Frankendael,WK0363MM,Frankendael,BU0363MM05,4950,4,153,
https://www.pararius.nl/appartement-te-koop/amsterdam/1e9da4fb/pasteurstraat,Appartement Pasteurstraat 43,Buy,1097 ES,Frankendael,WK0363MM,Tuindorp Frankendael,BU0363MM08,900000,4,102,
https://www.pararius.nl/huis-te-koop/amsterdam/91d5f96c/fahrenheitstraat,Huis Fahrenheitstraat 40,Buy,1097 PS,Frankendael,WK0363MM,De Wetbuurt,BU0363MM07,1375000,5,166,
https://www.pararius.nl/apartment-for-rent/amsterdam/2b1c2da5/zacharias-jansestraat,Flat Zacharias Jansestraat,Rent,1097 CH,Frankendael,WK0363MM,Don Bosco,BU0363MM03,4000,6,197,Furnished
https://www.pararius.nl/apartment-for-rent/amsterdam/eec75763/linnaeushof,Flat Linnaeushof 77 H,Rent,1098 KS,Middenmeer,WK0363MN,Linnaeusparkbuurt,BU0363MN01,2140,1,120,
https://www.pararius.nl/apartment-for-rent/amsterdam/7aa68c96/rutherfordstraat,Flat Rutherfordstraat,Rent,1098 TM,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,2600,2,69,Furnished
https://www.pararius.nl/apartment-for-rent/amsterdam/d6fea9c8/carolina-macgillavrylaan,Flat Carolina MacGillavrylaan,Rent,1098 XB,Middenmeer,WK0363MN,Science Park-Noord,BU0363MN04,2350,2,80,Furnished
https://www.pararius.nl/appartement-te-koop/amsterdam/4c9e0e3f/wethouder-frankeweg,Appartement Wethouder Frankeweg 32 2,Buy,1098 LB,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,550000,2,62,
https://www.pararius.nl/apartment-for-rent/amsterdam/6811e3fa/linnaeusparkweg,Flat Linnaeusparkweg 17 3,Rent,1098 CM,Middenmeer,WK0363MN,Linnaeusparkbuurt,BU0363MN01,2000,2,67,
https://www.pararius.nl/appartement-te-koop/amsterdam/d7297291/wethouder-frankeweg,Appartement Wethouder Frankeweg 7 A,Buy,1098 KV,Middenmeer,WK0363MN,Linnaeusparkbuurt,BU0363MN01,735000,3,89,
https://www.pararius.nl/appartement-te-koop/amsterdam/d1617776/wethouder-frankeweg,Appartement Wethouder Frankeweg 3 1,Buy,1098 KV,Middenmeer,WK0363MN,Linnaeusparkbuurt,BU0363MN01,575000,3,62,
https://www.pararius.nl/apartment-for-rent/amsterdam/a992b6b1/middenweg,Flat Middenweg,Rent,1098 AE,Middenmeer,WK0363MN,Linnaeusparkbuurt,BU0363MN01,2650,3,75,Upholstered
https://www.pararius.nl/apartment-for-rent/amsterdam/bb2cde7a/curiestraat,Flat Curiestraat,Rent,1098 RV,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,2395,3,75,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/bd413735/esplanade-de-meer,Appartement Esplanade de Meer 271,Buy,1098 WK,Middenmeer,WK0363MN,Park de Meer,BU0363MN08,549000,3,84,
https://www.pararius.nl/apartment-for-rent/amsterdam/2b4d0895/hogeweg,Flat Hogeweg 20 2,Rent,1098 CC,Middenmeer,WK0363MN,Linnaeusparkbuurt,BU0363MN01,2200,3,72,Upholstered
https://www.pararius.nl/apartment-for-rent/amsterdam/9114c5d2/buys-ballotstraat,Flat Buys Ballotstraat,Rent,1098 ND,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,2500,3,90,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/084d13d7/carolina-macgillavrylaan,Appartement Carolina MacGillavrylaan 32,Buy,1098 XA,Middenmeer,WK0363MN,Science Park-Noord,BU0363MN04,525000,3,89,
https://www.pararius.nl/apartment-for-rent/amsterdam/9d5d5053/esplanade-de-meer,Flat Esplanade de Meer,Rent,1098 WK,Middenmeer,WK0363MN,Park de Meer,BU0363MN08,2300,3,83,Upholstered or furnished
https://www.pararius.nl/apartment-for-rent/amsterdam/733f90da/middenweg,Flat Middenweg,Rent,1098 AK,Middenmeer,WK0363MN,Linnaeusparkbuurt,BU0363MN01,2300,3,62,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/8518c225/linnaeusparkweg,Appartement Linnaeusparkweg 107 3,Buy,1098 CV,Middenmeer,WK0363MN,Middenmeer-Noord,BU0363MN02,800000,4,90,
https://www.pararius.nl/appartement-te-koop/amsterdam/7558061d/herschelstraat,Appartement Herschelstraat 5,Buy,1098 JA,Middenmeer,WK0363MN,Middenmeer-Noord,BU0363MN02,800000,4,103,
https://www.pararius.nl/appartement-te-koop/amsterdam/eb03d4b0/esplanade-de-meer,Appartement Esplanade de Meer 112,Buy,1098 WN,Middenmeer,WK0363MN,Park de Meer,BU0363MN08,575000,4,97,
https://www.pararius.nl/apartment-for-rent/amsterdam/5d93e7b7/johann-keplerstraat,Flat Johann Keplerstraat 5 1,Rent,1098 HG,Middenmeer,WK0363MN,Middenmeer-Noord,BU0363MN02,2650,4,107,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/454bf5ce/faradaystraat,Appartement Faradaystraat 7 2,Buy,1098 NM,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,700000,4,75,
https://www.pararius.nl/appartement-te-koop/amsterdam/18d9adbf/johannes-van-der-waalsstraat,Appartement Johannes van der Waalsstraat 70 H,Buy,1098 PR,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,825000,4,92,
https://www.pararius.nl/appartement-te-koop/amsterdam/b4bd9142/archimedesplantsoen,Appartement Archimedesplantsoen 68 H,Buy,1098 KG,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,825000,4,92,
https://www.pararius.nl/appartement-te-koop/amsterdam/7255e6a9/fraunhoferstraat,Appartement Fraunhoferstraat 22 H,Buy,1098 LR,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,995000,4,108,
https://www.pararius.nl/appartement-te-koop/amsterdam/36fda29e/max-planckstraat,Appartement Max Planckstraat 8 1,Buy,1098 TV,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,535000,4,68,
https://www.pararius.nl/house-for-rent/amsterdam/e5333e66/fraunhoferstraat,House Fraunhoferstraat,Rent,1098 LS,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,2800,4,107,Furnished
https://www.pararius.nl/appartement-te-koop/amsterdam/827dc01c/laplacestraat,Appartement Laplacestraat 76,Buy,1098 HZ,Middenmeer,WK0363MN,Middenmeer-Noord,BU0363MN02,885000,5,111,
https://www.pararius.nl/huis-te-koop/amsterdam/519812c2/radioweg,Huis Radioweg 2 A,Buy,1098 NH,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,975000,5,130,
https://www.pararius.nl/apartment-for-rent/amsterdam/7626f970/johann-keplerstraat,Flat Johann Keplerstraat 3,Rent,1098 HG,Middenmeer,WK0363MN,Middenmeer-Noord,BU0363MN02,3750,5,119,Upholstered
https://www.pararius.nl/apartment-for-rent/amsterdam/e9565854/linnaeushof,Flat Linnaeushof,Rent,1098 KL,Middenmeer,WK0363MN,Linnaeusparkbuurt,BU0363MN01,3000,5,109,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/e8c33a1b/archimedesweg,Appartement Archimedesweg 3,Buy,1098 JK,Middenmeer,WK0363MN,Middenmeer-Noord,BU0363MN02,950000,5,130,
https://www.pararius.nl/apartment-for-rent/amsterdam/e312a761/johannes-van-der-waalsstraat,Flat Johannes van der Waalsstraat 55 1,Rent,1098 PG,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,2350,6,102,
https://www.pararius.nl/apartment-for-rent/amsterdam/fa4a374e/linnaeushof,Flat Linnaeushof 55 2,Rent,1098 KN,Middenmeer,WK0363MN,Linnaeusparkbuurt,BU0363MN01,2180,6,123,
https://www.pararius.nl/apartment-for-rent/amsterdam/d9fbc70e/linnaeusparkweg,Flat Linnaeusparkweg,Rent,1098 EA,Middenmeer,WK0363MN,Linnaeusparkbuurt,BU0363MN01,3250,6,140,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/1fe63682/mariotteplein,Appartement Mariotteplein 6 1,Buy,1098 NZ,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,975000,7,125,
https://www.pararius.nl/appartement-te-koop/amsterdam/507ee0be/middenweg,Appartement Middenweg 171 A,Buy,1098 AM,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,1725000,8,184,
https://www.pararius.nl/huis-te-koop/amsterdam/09e9eba4/bredeweg,Huis Bredeweg 18,Buy,1098 BR,Middenmeer,WK0363MN,Linnaeusparkbuurt,BU0363MN01,3500000,9,385,
https://www.pararius.nl/huis-te-koop/amsterdam/6904a69b/middenweg,Huis Middenweg 171 A,Buy,1098 AM,Middenmeer,WK0363MN,Middenmeer-Zuid,BU0363MN03,2250000,12,271,
https://www.pararius.nl/appartement-te-koop/amsterdam/beefc746/welnastraat,Appartement Welnastraat 671,Buy,1096 GJ,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,275000,1,28,
https://www.pararius.nl/appartement-te-koop/amsterdam/5f053ce3/welnastraat,Appartement Welnastraat 103,Buy,1096 GJ,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,285000,1,28,
https://www.pararius.nl/appartement-te-koop/amsterdam/45536c50/welnastraat,Appartement Welnastraat 473,Buy,1096 GJ,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,285000,1,28,
https://www.pararius.nl/appartement-te-koop/amsterdam/e72de1bd/welnastraat,Appartement Welnastraat 581,Buy,1096 GJ,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,285000,1,28,
https://www.pararius.nl/appartement-te-koop/amsterdam/a403046b/welnastraat,Appartement Welnastraat 431,Buy,1096 GJ,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,285000,1,28,
https://www.pararius.nl/appartement-te-koop/amsterdam/8fd4cc7e/welnastraat,Appartement Welnastraat 119,Buy,1096 GJ,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,280000,1,28,
https://www.pararius.nl/appartement-te-koop/amsterdam/3971bfed/welnastraat,Appartement Welnastraat 685,Buy,1096 GJ,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,279000,1,28,
https://www.pararius.nl/appartement-te-koop/amsterdam/e011b06c/welnastraat,Appartement Welnastraat 641,Buy,1096 GJ,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,289500,1,28,
https://www.pararius.nl/apartment-for-rent/amsterdam/39673aa9/amstelvlietstraat,Flat Amstelvlietstraat,Rent,1096 GG,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,2100,2,58,Furnished
https://www.pararius.nl/appartement-te-koop/amsterdam/0a274540/amstelvlietstraat,Appartement Amstelvlietstraat 339,Buy,1096 GG,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,435000,2,53,
https://www.pararius.nl/appartement-te-koop/amsterdam/524946c8/dijkmeerlaan,Appartement Dijkmeerlaan 355,Buy,1096 DE,Omval/Overamstel,WK0363MQ,Weespertrekvaart,BU0363MQ07,600000,2,68,
https://www.pararius.nl/appartement-te-koop/amsterdam/5f2ff9f2/meerluchtlaan,Appartement Meerluchtlaan 122,Buy,1096 DA,Omval/Overamstel,WK0363MQ,Weespertrekvaart,BU0363MQ07,395000,2,37,
https://www.pararius.nl/apartment-for-rent/amsterdam/dbd19b62/dijkmeerlaan,Flat Dijkmeerlaan,Rent,1096 DE,Omval/Overamstel,WK0363MQ,Weespertrekvaart,BU0363MQ07,2850,3,87,Furnished
https://www.pararius.nl/appartement-te-koop/amsterdam/ac4e2e03/omval,Appartement Omval 53,Buy,1096 AA,Omval/Overamstel,WK0363MQ,De Omval,BU0363MQ01,700000,3,95,
https://www.pararius.nl/huis-te-koop/amsterdam/e0de5435/spaklerweg,Huis Spaklerweg 8,Buy,1096 BA,Omval/Overamstel,WK0363MQ,De Omval,BU0363MQ01,529000,3,88,
https://www.pararius.nl/huis-te-koop/amsterdam/e0de5435/spaklerweg,Huis Spaklerweg 8,Buy,1096 BA,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,529000,3,88,
https://www.pararius.nl/huis-te-koop/amsterdam/e0de5435/spaklerweg,Huis Spaklerweg 8,Buy,1096 BA,Omval/Overamstel,WK0363MQ,Amstelkwartier-Zuid,BU0363MQ06,529000,3,88,
https://www.pararius.nl/appartement-te-koop/amsterdam/74ec84b4/omval,Appartement Omval 263,Buy,1096 HR,Omval/Overamstel,WK0363MQ,De Omval,BU0363MQ01,795000,3,87,
https://www.pararius.nl/apartment-for-rent/amsterdam/a198dd92/omval,Flat Omval,Rent,1096 HR,Omval/Overamstel,WK0363MQ,De Omval,BU0363MQ01,2450,3,110,Furnished
https://www.pararius.nl/apartment-for-rent/amsterdam/ea2c5bc9/omval,Flat Omval,Rent,1096 HR,Omval/Overamstel,WK0363MQ,De Omval,BU0363MQ01,2450,3,85,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/6f14a250/bella-vistastraat,Appartement Bella Vistastraat 200,Buy,1096 GM,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,750000,3,86,
https://www.pararius.nl/appartement-te-koop/amsterdam/d3f015f4/eerste-amstelvlietpad,Appartement Eerste Amstelvlietpad 8,Buy,1096 GB,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,995000,3,104,
https://www.pararius.nl/apartment-for-rent/amsterdam/ab3aec5f/dijkmeerlaan,Flat Dijkmeerlaan,Rent,1096 DE,Omval/Overamstel,WK0363MQ,Weespertrekvaart,BU0363MQ07,2500,3,87,Furnished
https://www.pararius.nl/apartment-for-rent/amsterdam/baa896c1/amstelvlietstraat,Flat Amstelvlietstraat 680,Rent,1096 GG,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,1999,3,81,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/f8eb8c08/omval,Appartement Omval 425,Buy,1096 HR,Omval/Overamstel,WK0363MQ,De Omval,BU0363MQ01,715000,3,100,
https://www.pararius.nl/apartment-for-rent/amsterdam/33801877/korte-ouderkerkerdijk,Flat Korte Ouderkerkerdijk 1 H 3,Rent,1096 AC,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,5950,4,155,Furnished
https://www.pararius.nl/huis-te-koop/amsterdam/17086084/omval,Huis Omval 30,Buy,1096 AB,Omval/Overamstel,WK0363MQ,De Omval,BU0363MQ01,1800000,4,155,
https://www.pararius.nl/apartment-for-rent/amsterdam/4a7ca4d5/solitudolaan,Flat Solitudolaan,Rent,1096 DS,Omval/Overamstel,WK0363MQ,Weespertrekvaart,BU0363MQ07,3250,4,75,Furnished
https://www.pararius.nl/appartement-te-koop/amsterdam/bc6e6016/bella-vistastraat,Appartement Bella Vistastraat 178 PP,Buy,1096 GM,Omval/Overamstel,WK0363MQ,Amstelkwartier-Noord,BU0363MQ05,875000,4,101,
https://www.pararius.nl/appartement-te-koop/amsterdam/fc128785/lindenhoevestraat,Appartement Lindenhoevestraat 15,Buy,1096 DV,Omval/Overamstel,WK0363MQ,Weespertrekvaart,BU0363MQ07,1035000,4,138,
https://www.pararius.nl/appartement-te-koop/amsterdam/18a382aa/solitudolaan,Appartement Solitudolaan 266,Buy,1096 DS,Omval/Overamstel,WK0363MQ,Weespertrekvaart,BU0363MQ07,2690000,5,223,
https://www.pararius.nl/huis-te-koop/amsterdam/abf07e53/zuideinde,Huis Zuideinde 422,Buy,1035 PR,Oostzanerwerf,WK0363NA,Walvisbuurt,BU0363NA03,450000,2,51,
https://www.pararius.nl/appartement-te-koop/amsterdam/b0acf7aa/circusplein,Appartement Circusplein 75,Buy,1033 ZJ,Oostzanerwerf,WK0363NA,Circus/Kermisbuurt,BU0363NA06,370000,3,68,
https://www.pararius.nl/appartement-te-koop/amsterdam/7934a9c7/kermispad,Appartement Kermispad 71,Buy,1033 ZA,Oostzanerwerf,WK0363NA,Circus/Kermisbuurt,BU0363NA06,385000,3,62,
https://www.pararius.nl/huis-te-koop/amsterdam/5028b2b5/noorder-valdeur,Huis Noorder Valdeur 20,Buy,1035 KA,Oostzanerwerf,WK0363NA,Twiske-West,BU0363NA04,575000,4,96,
https://www.pararius.nl/huis-te-koop/amsterdam/b68ac8e3/kometensingel,Huis Kometensingel 70,Buy,1033 BW,Oostzanerwerf,WK0363NA,Oostzanerdijk,BU0363NA05,575000,4,108,
https://www.pararius.nl/huis-te-koop/amsterdam/341e6702/zuideinde,Huis Zuideinde 343,Buy,1035 PD,Oostzanerwerf,WK0363NA,Twiske-West,BU0363NA04,525000,4,97,
https://www.pararius.nl/huis-te-koop/amsterdam/cbcf2c39/zuideinde,Huis Zuideinde 336,Buy,1035 PP,Oostzanerwerf,WK0363NA,Walvisbuurt,BU0363NA03,1325000,4,111,
https://www.pararius.nl/huis-te-koop/amsterdam/089ba1b5/zuideinde,Huis Zuideinde 336,Buy,1035 PP,Oostzanerwerf,WK0363NA,Walvisbuurt,BU0363NA03,1325000,4,111,
https://www.pararius.nl/huis-te-koop/amsterdam/ce7cf694/dwergvinvisstraat,Huis Dwergvinvisstraat 45,Buy,1035 HN,Oostzanerwerf,WK0363NA,Walvisbuurt,BU0363NA03,450000,4,96,
https://www.pararius.nl/appartement-te-koop/amsterdam/60031090/kermispad,Appartement Kermispad 47,Buy,1033 WZ,Oostzanerwerf,WK0363NA,Circus/Kermisbuurt,BU0363NA06,375000,4,70,
https://www.pararius.nl/huis-te-koop/amsterdam/29f5fe8b/lange-vonder,Huis Lange Vonder 14,Buy,1035 JX,Oostzanerwerf,WK0363NA,Twiske-West,BU0363NA04,575000,5,104,
https://www.pararius.nl/huis-te-koop/amsterdam/a81d5f2b/jan-ringelstraat,Huis Jan Ringelstraat 7,Buy,1035 XM,Oostzanerwerf,WK0363NA,Twiske-West,BU0363NA04,649000,5,133,
https://www.pararius.nl/huis-te-koop/amsterdam/25903c72/jacob-honigstraat,Huis Jacob Honigstraat 22,Buy,1035 XX,Oostzanerwerf,WK0363NA,Twiske-West,BU0363NA04,625000,5,91,
https://www.pararius.nl/huis-te-koop/amsterdam/4a773f17/lange-vonder,Huis Lange Vonder 88,Buy,1035 JZ,Oostzanerwerf,WK0363NA,Twiske-West,BU0363NA04,525000,5,94,
https://www.pararius.nl/huis-te-koop/amsterdam/7a54dcb7/zoutberg,Huis Zoutberg 5,Buy,1035 KS,Oostzanerwerf,WK0363NA,Twiske-West,BU0363NA04,950000,5,163,
https://www.pararius.nl/huis-te-koop/amsterdam/3983e9a7/hendrik-soeteboomstraat,Huis Hendrik Soeteboomstraat 43,Buy,1035 NV,Oostzanerwerf,WK0363NA,Twiske-West,BU0363NA04,1495000,6,204,
https://www.pararius.nl/apartment-for-rent/amsterdam/99daba20/hellingbaan,Flat Hellingbaan 84,Rent,1033 DB,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,1799,2,63,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/14fe02b0/ceramiquelaan,Appartement Céramiquelaan 725,Buy,1031 KG,Noordelijke IJ-oevers-West,WK0363NB,Overhoeks,BU0363NB07,565000,2,69,
https://www.pararius.nl/appartement-te-koop/amsterdam/540d5846/sausalitolaan,Appartement Sausalitolaan 18,Buy,1031 KE,Noordelijke IJ-oevers-West,WK0363NB,Overhoeks,BU0363NB07,575000,2,73,
https://www.pararius.nl/apartment-for-rent/amsterdam/78675fe0/hellingbaan,Flat Hellingbaan 360,Rent,1033 DB,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,1910,2,73,
https://www.pararius.nl/apartment-for-rent/amsterdam/fb312254/hellingbaan,Flat Hellingbaan 240,Rent,1033 DB,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,1915,2,63,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/a016e34a/ndsm-straat,Appartement NDSM-straat 43,Buy,1033 NA,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,399000,2,49,
https://www.pararius.nl/apartment-for-rent/amsterdam/bb739999/ridderspoorweg,Flat Ridderspoorweg,Rent,1032 LL,Noordelijke IJ-oevers-West,WK0363NB,Buiksloterham-Noord,BU0363NB05,1950,2,53,Furnished
https://www.pararius.nl/apartment-for-rent/amsterdam/26d77015/ndsm-straat,Flat NDSM-straat,Rent,1033 NA,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,2000,2,64,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/cf56022f/spadinalaan,Appartement Spadinalaan 427,Buy,1031 KB,Noordelijke IJ-oevers-West,WK0363NB,Overhoeks,BU0363NB07,450000,2,48,
https://www.pararius.nl/appartement-te-koop/amsterdam/8f6317c1/distelweg,Appartement Distelweg 299,Buy,1031 HD,Noordelijke IJ-oevers-West,WK0363NB,Buiksloterham-Zuid,BU0363NB04,449500,2,48,
https://www.pararius.nl/apartment-for-rent/amsterdam/4f51b1df/ms-van-riemsdijkweg,Flat ms. van Riemsdijkweg 80,Rent,1033 RD,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,1800,3,68,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/fe4b19e1/ceramiquelaan,Appartement Céramiquelaan 213,Buy,1031 KG,Noordelijke IJ-oevers-West,WK0363NB,Overhoeks,BU0363NB07,735000,3,89,
https://www.pararius.nl/apartment-for-rent/amsterdam/4aee7b83/hellingbaan,Flat Hellingbaan 272,Rent,1033 DB,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,2132,3,70,Upholstered
https://www.pararius.nl/apartment-for-rent/amsterdam/ff335e8a/hellingbaan,Flat Hellingbaan 116,Rent,1033 DB,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,2912,3,119,
https://www.pararius.nl/apartment-for-rent/amsterdam/e72df793/hellingbaan,Flat Hellingbaan 140,Rent,1033 DB,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,2923,3,119,
https://www.pararius.nl/apartment-for-rent/amsterdam/d6bbc88e/albert-molhof,Flat Albert Molhof 51,Rent,1031 JK,Noordelijke IJ-oevers-West,WK0363NB,Buiksloterham-Zuid,BU0363NB04,1914,3,87,
https://www.pararius.nl/apartment-for-rent/amsterdam/38665fc7/werfkade,Flat Werfkade,Rent,1033 TA,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,2950,3,94,Furnished
https://www.pararius.nl/apartment-for-rent/amsterdam/82c13240/ms-van-riemsdijkweg,Flat ms. van Riemsdijkweg,Rent,1033 RD,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,2955,3,88,Upholstered
https://www.pararius.nl/apartment-for-rent/amsterdam/69befd76/bundlaan,Flat Bundlaan,Rent,1031 KA,Noordelijke IJ-oevers-West,WK0363NB,Overhoeks,BU0363NB07,2700,3,105,Furnished
https://www.pararius.nl/appartement-te-koop/amsterdam/3f4b655d/bosrankstraat,Appartement Bosrankstraat 18,Buy,1032 LH,Noordelijke IJ-oevers-West,WK0363NB,Buiksloterham-Noord,BU0363NB05,730000,3,90,
https://www.pararius.nl/appartement-te-koop/amsterdam/8c6e5d5e/lia-doranastraat,Appartement Lia Doranastraat 56,Buy,1031 HK,Noordelijke IJ-oevers-West,WK0363NB,Buiksloterham-Zuid,BU0363NB04,750000,3,86,
https://www.pararius.nl/apartment-for-rent/amsterdam/b4f9bbc3/badhuiskade,Flat Badhuiskade,Rent,1031 KV,Noordelijke IJ-oevers-West,WK0363NB,Overhoeks,BU0363NB07,3000,3,110,Upholstered or furnished
https://www.pararius.nl/appartement-te-koop/amsterdam/30bb4c6b/mariadistelkade,Appartement Mariadistelkade 45,Buy,1031 JW,Noordelijke IJ-oevers-West,WK0363NB,Buiksloterham-Zuid,BU0363NB04,675000,3,84,
https://www.pararius.nl/apartment-for-rent/amsterdam/bd4ed751/maagdenpalmstraat,Flat Maagdenpalmstraat,Rent,1032 LR,Noordelijke IJ-oevers-West,WK0363NB,Buiksloterham-Noord,BU0363NB05,2750,3,100,Furnished
https://www.pararius.nl/apartment-for-rent/amsterdam/c974a387/ndsm-straat,Flat NDSM-straat,Rent,1033 NA,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,2500,3,69,Upholstered
https://www.pararius.nl/apartment-for-rent/amsterdam/55db95c9/ndsm-straat,Flat NDSM-straat,Rent,1033 NA,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,2250,3,75,Upholstered
https://www.pararius.nl/apartment-for-rent/amsterdam/343ad188/ms-van-riemsdijkweg,Flat ms. van Riemsdijkweg,Rent,1033 RD,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,2780,3,88,Upholstered
https://www.pararius.nl/huis-te-koop/amsterdam/8bd47891/klaprozenweg,Huis Klaprozenweg 102,Buy,1032 KX,Noordelijke IJ-oevers-West,WK0363NB,Klaprozenbuurt,BU0363NB06,395000,3,62,
https://www.pararius.nl/appartement-te-koop/amsterdam/72b48cc2/ceramiquelaan,Appartement Céramiquelaan 319,Buy,1031 KG,Noordelijke IJ-oevers-West,WK0363NB,Overhoeks,BU0363NB07,1150000,4,146,
https://www.pararius.nl/appartement-te-koop/amsterdam/1af35861/ceramiquelaan,Appartement Céramiquelaan 243,Buy,1031 KG,Noordelijke IJ-oevers-West,WK0363NB,Overhoeks,BU0363NB07,1150000,4,126,
https://www.pararius.nl/appartement-te-koop/amsterdam/702cb3b0/leen-jongewaardkade,Appartement Leen Jongewaardkade 131,Buy,1031 HS,Noordelijke IJ-oevers-West,WK0363NB,Buiksloterham-Zuid,BU0363NB04,1640000,4,184,
https://www.pararius.nl/apartment-for-rent/amsterdam/1b530077/hellingbaan,Flat Hellingbaan 114,Rent,1033 DB,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,2906,4,110,Upholstered
https://www.pararius.nl/appartement-te-koop/amsterdam/cfe10458/papaverweg,Appartement Papaverweg 99,Buy,1032 KE,Noordelijke IJ-oevers-West,WK0363NB,Buiksloterham-Noord,BU0363NB05,795000,4,103,
https://www.pararius.nl/apartment-for-rent/amsterdam/a530000f/ridderspoorweg,Flat Ridderspoorweg,Rent,1032 LL,Noordelijke IJ-oevers-West,WK0363NB,Buiksloterham-Noord,BU0363NB05,3450,4,178,Furnished
https://www.pararius.nl/apartment-for-rent/amsterdam/e9077a2a/badhuiskade,Flat Badhuiskade,Rent,1031 KV,Noordelijke IJ-oevers-West,WK0363NB,Overhoeks,BU0363NB07,4500,4,140,Upholstered
https://www.pararius.nl/apartment-for-rent/amsterdam/c7a79901/hellingbaan,Flat Hellingbaan 246,Rent,1033 DB,Noordelijke IJ-oevers-West,WK0363NB,NDSM terrein,BU0363NB03,3492,4,130,
https://www.pararius.nl/huis-te-koop/amsterdam/6a612398/klaprozenweg,Huis Klaprozenweg 126,Buy,1032 KX,Noordelijke IJ-oevers-West,WK0363NB,Klaprozenbuurt,BU0363NB06,525000,4,91,
