Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/d6602de8/kiekstraat,Buy,amsterdam,1087 GK Amsterdam (IJburg-West),Huis Kiekstraat 47,1087 GK,650000,k.k.,124,m²,6,,52.3546325,4.99738541
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/5028b2b5/noorder-valdeur,Buy,amsterdam,1035 KA Amsterdam (Oostzanerwerf),Huis Noorder Valdeur 20,1035 KA,575000,k.k.,96,m²,4,,52.42378292,4.89295662
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/9b28a3a8/brouwersgracht,Buy,amsterdam,1015 GB Amsterdam (Grachtengordel-West),Huis Brouwersgracht 35 B,1015 GB,1150000,k.k.,105,m²,4,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/3aaca7a2/keizersgracht,Buy,amsterdam,1017 EB Amsterdam (Grachtengordel-Zuid),Huis Keizersgracht 772 D,1017 EB,1190000,k.k.,104,m²,6,,52.36364026,4.8988155
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/7780e0a7/silvoldestraat,Buy,amsterdam,1107 TJ Amsterdam (Reigersbos),Huis Silvoldestraat 100,1107 TJ,425000,k.k.,95,m²,4,,52.29056092,4.97085834
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/ec9c5471/johannes-j-glasweg,Buy,amsterdam,1035 ST Amsterdam (Kadoelen),Huis Johannes J. Glasweg 77,1035 ST,599000,k.k.,161,m²,5,,52.42183642,4.90296044
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/0c10c0bd/oterleekstraat,Buy,amsterdam,1023 EE Amsterdam (Tuindorp Nieuwendam),Huis Oterleekstraat 14,1023 EE,475000,k.k.,63,m²,4,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/6677c376/kerkstraat,Buy,amsterdam,1017 GC Amsterdam (Grachtengordel-Zuid),Huis Kerkstraat 77,1017 GC,1395000,k.k.,162,m²,5,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/e7e9a7c3/geldersekade,Buy,amsterdam,1011 EL Amsterdam (Nieuwmarkt/Lastage),Huis Geldersekade 89 H,1011 EL,2500000,k.k.,428,m²,11,,52.37433114,4.90183961
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/b7134f41/schopenhauerhof,Buy,amsterdam,1064 VZ Amsterdam (Slotermeer-West),Huis Schopenhauerhof 3,1064 VZ,695000,k.k.,132,m²,4,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/aa36ed6f/osdorperweg,Buy,amsterdam,1067 TD Amsterdam (Lutkemeer/Ookmeer),Huis Osdorperweg 886,1067 TD,1095000,k.k.,175,m²,6,,52.37867619,4.76443027
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/4a6ba4a2/plantage-lepellaan,Buy,amsterdam,1018 TD Amsterdam (Weesperbuurt/Plantage),Huis Plantage Lepellaan 2,1018 TD,1250000,k.k.,120,m²,4,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/817ba72b/scheepstimmermanstraat,Buy,amsterdam,1019 WV Amsterdam (Oostelijk Havengebied),Huis Scheepstimmermanstraat 65,1019 WV,950000,k.k.,124,m²,5,,52.37212618,4.94905339
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/f7715a4e/karthuizersstraat,Buy,amsterdam,1015 LR Amsterdam (Jordaan),Huis Karthuizersstraat 22,1015 LR,1485000,k.k.,172,m²,8,,,
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/00505cd0/bottelarijstraat,Buy,amsterdam,1019 VC Amsterdam (Oostelijk Havengebied),Huis Bottelarijstraat 198,1019 VC,1700000,k.k.,195,m²,6,,52.36893889,4.95098511
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/48364b8e/geer-ban,Buy,amsterdam,1068 ZW Amsterdam (Osdorp-Oost),Huis Geer Ban 19,1068 ZW,650000,k.k.,120,m²,6,,52.36389801,4.80365788
Pararius,2024-12-05,2024-12-07,https://www.pararius.nl/huis-te-koop/amsterdam/e86dbebf/charlie-parkerstraat,Buy,amsterdam,1066 GV Amsterdam (Sloten/Nieuw-Sloten),Huis Charlie Parkerstraat 5,1066 GV,635000,k.k.,111,m²,4,,,
