1019 PJ,52.37787452,4.93473294
1019 RG,52.37923019,4.92694024
1075 CB,52.35380408,4.85650018
1071 HW,52.35566142,4.86888951
1019 VT,52.3680044,4.95409477
1098 WL,52.3438024,4.94927892
1059 CX,52.35145974,4.84845626
1016 TC,52.37282308,4.87615873
1082 JV,52.32966415,4.87376141
1057 GE,52.36867112,4.8577903
1015 NC,52.37909153,4.88470949
1056 GS,52.37307425,4.85927972
1012 RN,52.37165816,4.88986952
1091 SJ,52.35440915,4.9096336
1015 BD,52.37746683,4.89085527
1015 TM,52.37485828,4.88069066
1082 ND,52.33355535,4.88072012
1091 AG,52.35857841,4.91289157
1075 ST,52.35195107,4.85547421
1104 EA,52.31899519,4.9791429
1074 BK,52.35803681,4.90213316
1087 NE,52.34656762,5.01102027
1064 PE,52.3779985,4.81000892
1077 EH,52.34904151,4.87816703
1071 GK,52.35737792,4.87206885
1062 KS,52.35446175,4.83954434
1092 CK,52.35969347,4.92516687
1054 WN,52.36165988,4.86309378
1082 NS,52.32967308,4.880657
1095 ME,52.37410566,4.96360217
1083 CX,52.3275743,4.8859683
1098 EZ,52.35377612,4.93636239
1033 SM,52.40474811,4.88961005
1075 GS,52.35313897,4.86841011
1051 XA,52.38094729,4.86939779
1016 XL,52.366123,4.88113385
1055 AK,52.37682144,4.84770615
1057 AP,52.36529629,4.8508723
1019 HR,52.36913716,4.9436711
1015 LZ,52.37815635,4.88296787
1091 GN,52.35594374,4.91058817
1069 TD,52.35152806,4.80165762
1079 BS,52.34296916,4.9085672
1031 HD,52.39459552,4.89985254
1019 RV,52.37776034,4.93109706
1073 XW,52.35707861,4.89426599
1078 AZ,52.3480495,4.8883889
1071 ZN,52.35484014,4.86934506
1014 ZP,52.39326567,4.88621718
1098 KZ,52.35120005,4.93597705
1011 HW,52.36886012,4.89797526
1018 DD,52.36696732,4.90938644
1054 HP,52.36233479,4.87292342
1059 CV,52.35088698,4.85003158
1082 MK,52.33643976,4.87312971
1104 BC,52.31633568,4.97770302
1017 JJ,52.36269782,4.90092886
1013 BX,52.38685589,4.89232698
1013 AS,52.39083004,4.89109813
1052 AD,52.38398423,4.87886536
1104 SE,52.31633267,4.97977794
1056 PP,52.37335049,4.84767653
1077 MG,52.34820517,4.87416809
1033 DB,52.4021782,4.89091379
1077 HA,52.34932335,4.87883036
1074 BD,52.35068315,4.90416675
1073 XT,52.35709946,4.89334788
1063 MH,52.37951975,4.82329657
1019 HC,52.37639627,4.92351035
1019 RJ,52.37937847,4.92602813
1068 PJ,52.36436072,4.80609145
1014 AG,52.38558343,4.84878412
1031 KP,52.38552858,4.90526854
1057 PG,52.36692862,4.84314898
1057 NZ,52.36610961,4.84403674
1069 ES,52.35532631,4.78545445
1062 MX,52.35759229,4.83933598
1015 CK,52.37586577,4.88686933
1069 SR,52.35105648,4.79867845
1012 RT,52.37083654,4.88993659
1068 PH,52.36518704,4.80745699
1087 BC,52.36033614,4.99034361
1082 JR,52.32746528,4.87190571
1068 PL,52.36456028,4.80730955
1019 XX,52.36948532,4.95498781
1076 XA,52.34832976,4.86193033
1094 KP,52.36249176,4.93443696
1072 EH,52.35502295,4.89267903
1031 KV,52.38523346,4.90569293
1056 LC,52.37505478,4.85603418
1074 CW,52.35548549,4.90276058
1087 LM,52.34857061,5.01035631
1013 EM,52.38067503,4.89054649
1073 KR,52.35026707,4.90085966
1061 MJ,52.37533834,4.83901639
1066 XT,52.34864861,4.83313152
1092 LC,52.35829273,4.92358669
1052 HJ,52.37680563,4.87446638
1018 LH,52.3727019,4.92842593
1018 PN,52.37254791,4.9274771
1067 DG,52.38378571,4.80192524
1102 AC,52.317419,4.95701862
1073 KG,52.35025928,4.89934734
1012 MS,52.37580237,4.895131
1012 AL,52.37602079,4.90127802
1012 TS,52.376999,4.89348122
1033 SC,52.40484144,4.88900209
1098 HP,52.35627473,4.93740412
1014 BL,52.38568132,4.85241073
1015 AR,52.37735821,4.89135708
1075 EL,52.35187832,4.85746195
1062 BK,52.36133832,4.83599768
1103 DV,52.32056935,4.96656367
1018 VV,52.36371245,4.90896024
1019 PH,52.37775084,4.93539072
1019 PZ,52.37886264,4.92929202
1019 XZ,52.36987215,4.95481949
1087 HW,52.35333805,5.00420207
1098 XB,52.35712774,4.94486787
1019 SC,52.37852223,4.92677171
1019 RE,52.37884344,4.92721438
1052 GS,52.37861064,4.87399755
1019 AK,52.36859022,4.95370979
1014 ZA,52.39401528,4.87442761
1013 BD,52.39463934,4.87598657
1103 MV,52.32280184,4.96675724
1015 CH,52.37716405,4.88806311
1075 HL,52.35277324,4.86791542
1093 XA,52.36236175,4.92908769
1094 SM,52.3587618,4.93710422
1077 VL,52.34482866,4.87162982
1073 BV,52.35565168,4.89576317
1075 LA,52.3485755,4.85672121
1074 CE,52.3568438,4.90053695
1056 CB,52.37236184,4.84754651
1092 XS,52.35475641,4.92174143
1019 BB,52.37478922,4.94570282
1063 AM,52.38400792,4.83795934
1013 LA,52.38752891,4.88724269
1054 XC,52.36174356,4.8620535
1079 PE,52.33933814,4.89407496
1093 EJ,52.36035498,4.92548524
1018 DN,52.3644073,4.90575955
1015 RE,52.37577669,4.88122156
1069 LK,52.35467689,4.79256262
1032 LP,52.3950695,4.90551764
1017 KP,52.36193857,4.89542475
1091 HV,52.35625448,4.9134164
1069 SC,52.35166142,4.79934645
1087 LS,52.3475445,5.0093311
1096 AA,52.34506078,4.91539352
1092 VB,52.357368,4.92646082
1075 CS,52.3520805,4.85931845
1054 WB,52.36123088,4.86223201
1078 KM,52.34580929,4.88875318
1093 GT,52.36068868,4.92554952
1072 ME,52.34922058,4.89113276
1076 LG,52.34498451,4.8613449
1071 LP,52.35314818,4.87893235
1077 TH,52.3472172,4.87395013
1074 AP,52.35032819,4.90398
1078 JW,52.34563038,4.89389512
1016 GM,52.36692913,4.88311813
1016 JC,52.36633775,4.88220628
1057 BN,52.37080221,4.85569837
1058 XB,52.36123221,4.855721
1079 SK,52.34082251,4.90048066
1017 EX,52.36336395,4.89738315
1079 KN,52.3459819,4.90882986
1078 MJ,52.34568276,4.89555885
1075 RB,52.35179199,4.86145148
1076 AN,52.34584897,4.8670404
1016 CX,52.36597297,4.87918277
1013 MD,52.38737665,4.88548919
1057 BA,52.36481911,4.85147295
1076 KR,52.34396989,4.86182285
1102 AB,52.31642804,4.95409532
1103 KE,52.32359611,4.97425177
1061 AX,52.36439767,4.83695062
1074 ER,52.3534579,4.90415094
1075 CR,52.35239363,4.86042855
1017 LN,52.3608866,4.89643198
1011 NA,52.36972846,4.90640486
1074 XR,52.35597413,4.90196378
1075 BK,52.3511308,4.8640093
1077 ZM,52.3454968,4.86832715
1072 MN,52.35718455,4.89174094
1017 HZ,52.36340305,4.90097739
1087 HT,52.35220353,5.00594359
1018 GH,52.36277723,4.9148506
1078 HW,52.34633905,4.88830055
1077 JC,52.34312641,4.87755126
1016 AL,52.37388802,4.88818446
1077 TB,52.34694685,4.87406002
1017 EH,52.36608453,4.88562747
1075 BH,52.35233047,4.86346372
1014 ZC,52.39415566,4.87842233
1012 EM,52.37327919,4.89805469
1097 BB,52.3506111,4.9197145
1077 ZA,52.34585799,4.8708343
1016 RK,52.37044092,4.87779304
1015 GL,52.38261892,4.88313182
1011 PG,52.36745693,4.90236721
1077 SL,52.34644834,4.86922135
1083 BB,52.325959,4.88886522
1093 NH,52.35724445,4.93015458
1073 CS,52.3552311,4.89651364
1019 GD,52.37149534,4.93610099
1017 NK,52.36256685,4.88680311
1079 HB,52.34361508,4.90652479
1091 RW,52.35685116,4.90808152
1092 GD,52.35438143,4.92092929
1017 AD,52.36694239,4.89762198
1015 AK,52.37788165,4.89183711
1095 MP,52.3725014,4.96555549
1058 LE,52.35332108,4.84881529
1082 CV,52.32551093,4.87505868
1054 TV,52.36015725,4.85973497
1058 EH,52.36166847,4.84398383
1071 GA,52.35675632,4.87101295
1074 HR,52.35759667,4.90405667
1075 BB,52.35449222,4.8643699
1073 BA,52.35758733,4.89899564
1072 TH,52.35236955,4.89415923
1057 SN,52.36631005,4.85402494
1078 TT,52.3485656,4.90867163
1012 XK,52.36825505,4.8908334
1075 ER,52.35354725,4.86688639
1082 MR,52.33621038,4.87219225
1071 PK,52.35351282,4.87081652
1072 VA,52.35343749,4.89152207
1071 BJ,52.35545211,4.88136033
1011 TM,52.37132744,4.90991579
1079 TG,52.34269668,4.9084666
1057 XC,52.3661242,4.85865493
1024 BG,52.39279905,4.9485822
1098 JH,52.35455394,4.93736429
1016 VT,52.36831602,4.88022435
1077 AE,52.34986722,4.88073217
1051 NZ,52.38442138,4.86764921
1075 XS,52.35170316,4.85607219
1054 GJ,52.36178962,4.87621326
1075 TV,52.35391826,4.85494781
1095 MX,52.37287212,4.9646194
1013 AD,52.38445681,4.89261621
1075 AT,52.35389216,4.86329305
1016 PJ,52.37193739,4.88025355
1017 BB,52.36707208,4.88895247
1094 HK,52.36357838,4.93422838
1025 DR,52.40283304,4.93694862
1051 MK,52.37467622,4.86611712
1076 DZ,52.34577933,4.85270891
1077 ZK,52.34478349,4.86903971
1108 BZ,52.30619586,4.97606557
1015 NV,52.37677788,4.87993481
1071 HV,52.3558428,4.86959165
1079 KC,52.34652995,4.90932993
1017 CJ,52.36523891,4.89973261
1058 KV,52.35380436,4.84965139
1056 TE,52.37253803,4.85397565
1052 GG,52.38030268,4.87595513
1071 ML,52.35461655,4.87009915
1055 DT,52.37952493,4.8529681
1056 EH,52.37064281,4.85289029
1071 NL,52.35442597,4.87139866
1083 HM,52.33532091,4.88729678
1093 MC,52.35902527,4.92698269
1056 PH,52.37107263,4.84885532
1052 XX,52.37931443,4.87503768
1098 WN,52.34430876,4.95010328
